ID_TREN,CURP,HORA_INICIO,HORA_FIN,FECHA,TURNO
167,UJKS183697MASAAOAJ,18:05,00:01,24/11/2022,N
168,KDJU356448HQGDOR70,18:09,00:03,24/11/2022,N
169,KXYL768552MWKXBC14,18:04,00:01,11/05/2022,N
170,XDWH261191HESRIO2G,18:00,00:05,09/06/2022,N
171,EKKM847426MXGEIXAF,18:01,00:01,19/09/2022,N
172,ZXOO653772MOCHBLQL,18:08,00:07,19/06/2022,N
173,LAWH998359MVOUDM1E,18:00,00:06,25/08/2022,N
174,MESW124084MTWFKSR6,18:02,00:09,04/10/2022,N
175,AZGY433471MYYAMUMB,18:02,00:09,07/10/2022,N
176,WDAH190284HKVJEFBP,18:05,00:02,02/02/2023,N
177,NOHR091795HNDEKPT2,18:02,00:08,07/10/2022,N
178,SRWY476622MGNQGC4N,18:02,00:00,31/05/2022,N
179,HDDC784808HBANIV13,18:04,00:04,28/03/2023,N
180,TQKD544216HLMPZM89,18:03,00:03,16/09/2022,N
181,NLKG147684MAHKQJO2,18:05,00:01,05/08/2022,N
182,IGUH840668HXHQOV15,18:02,00:01,18/02/2023,N
183,JCXI911082MZQZUHGJ,18:00,00:07,26/03/2023,N
184,ABVM529762MEMTLB02,18:00,00:02,08/10/2022,N
185,AGLF934365MKESSR12,18:09,00:06,21/05/2022,N
186,SMRE412287MKXKPMT5,18:09,00:05,08/05/2022,N
187,XMTD359058HNGRKL0J,18:09,00:05,31/12/2022,N
188,XGJJ136004HYHUVT69,18:01,00:00,25/10/2022,N
189,IJQP216493MXQKPGL5,18:03,00:05,25/10/2022,N
190,WAPU850612MNNQNSJJ,18:08,00:03,31/10/2022,N
191,UEWA783579MAXHSQX6,18:08,00:06,16/11/2022,N
192,BKBM661126MDJFJA09,18:09,00:09,21/03/2023,N
193,UMFK429999MWKBBQ36,18:08,00:01,13/01/2023,N
194,ZTBF131414MZLJFC6B,18:04,00:02,14/10/2022,N
195,TBSS980258HNQZJTOZ,18:04,00:06,07/10/2022,N
196,WYYB329733HNJAVF15,18:08,00:05,10/07/2022,N
197,PHUA043453HKEDZDUF,18:00,00:09,04/10/2022,N
198,FWKM351655MYEOMF50,18:02,00:02,13/05/2022,N
199,JQFC382643MMQEBVE2,18:03,00:03,12/12/2022,N
200,GCBC799589HUDCVV16,18:06,00:08,22/03/2023,N
201,ZVVD253196HVUELJBP,18:09,00:02,29/11/2022,N
202,UEYL854278HVVZPHG1,18:08,00:04,10/02/2023,N
203,DIMV080527HSUTWAN5,18:09,00:02,18/06/2022,N
204,AESX429195HVLJNY33,18:05,00:07,16/09/2022,N
205,IKYA517498MZCEGY70,18:07,00:07,11/10/2022,N
206,MHWJ207828MKKUFMDV,18:07,00:04,19/10/2022,N
207,DVTB574444HUSUGHO9,18:08,00:05,05/12/2022,N
208,PKCS935591MWYUNG7Q,18:04,00:04,17/12/2022,N
209,LXGG769409MJJPXEN3,18:03,00:02,26/11/2022,N
210,CCDG587885HHXUSF7O,18:05,00:09,07/02/2023,N
211,JYBZ477355MSGQTJV5,18:04,00:01,18/02/2023,N
212,BCHE428508MWZXVQB1,18:03,00:04,24/03/2023,N
213,AYZZ565156HMGDVYVY,18:07,00:06,14/05/2022,N
214,ZDUS911681MOAFPQ7N,18:07,00:03,22/12/2022,N
215,CJOC440697HUDDXKU8,18:01,00:09,22/02/2023,N
216,YBIG120523HTHRKIJW,18:07,00:06,16/10/2022,N
217,PGDN138972MMQPKJQ5,18:04,00:07,11/12/2022,N
218,JRSN750582HJCUNHE4,18:07,00:00,13/09/2022,N
219,DCWI927450MUVHYM9Y,18:03,00:03,30/05/2022,N
220,EBFG971245MFJVUJ1E,18:05,00:02,22/02/2023,N
221,PUDC087761HJLPEQ43,18:08,00:01,01/09/2022,N
222,XTDG732015MYMTFCRX,18:06,00:02,11/09/2022,N
223,JLKE412845HTRZZMA9,18:04,00:04,22/05/2022,N
224,SIMK391880HEXUWTGG,18:00,00:00,23/06/2022,N
225,HRFX079624HISUEUDV,18:09,00:02,24/02/2023,N
226,HKNX132206MEFTMK72,18:08,00:09,09/07/2022,N
227,GYKE895065HKQQNNH6,18:09,00:07,22/09/2022,N
228,FEHU247680MGXRSE97,18:02,00:09,27/02/2023,N
229,PJMF080337HLYRMTU2,18:04,00:07,17/11/2022,N
230,THNO188509HKIFEHQ6,18:06,00:04,05/02/2023,N
231,YKNA129614HSXIKI7K,18:00,00:03,29/03/2023,N
232,TFKC559221MSVZHE30,18:01,00:01,08/11/2022,N
233,WUKV208480HIYOXW34,18:03,00:09,08/06/2022,N
234,MRNT051446HYCBAMP5,18:04,00:06,11/05/2022,N
235,ZTTE908957MOOKVPL1,18:02,00:02,22/05/2022,N
236,RBQC660561HPGNCMDM,18:07,00:08,22/03/2023,N
237,PYLN022880MXDUHYKG,18:00,00:02,24/06/2022,N
238,PKSM115463MAEAIB8R,18:08,00:07,01/10/2022,N
239,GIUY809820MUHUIC6B,18:07,00:02,11/08/2022,N
240,OREE415310HXZMPXE0,18:07,00:03,03/04/2023,N
241,FPAC159233HTTCZB5H,18:00,00:00,10/12/2022,N
242,POZA765594HZPDJVLX,18:04,00:03,31/10/2022,N
243,LIJP894182HDFWXY9A,18:01,00:09,28/11/2022,N
244,SJDT739130HUHWOFOG,18:01,00:07,06/09/2022,N
245,JQKI199830HPDBOYWE,18:01,00:03,20/06/2022,N
246,XPTI572112MHLYHJVO,18:01,00:03,22/01/2023,N
247,NFXC423018MVLOWFJX,18:04,00:04,03/03/2023,N
248,MEZE497121HTMOUE3Q,18:08,00:01,06/07/2022,N
249,LFSY630354MDVQORH9,18:00,00:08,24/05/2022,N
250,ZJHG617100MLZMGWPU,18:02,00:06,14/07/2022,N
251,QJWW457612MUPQFT6Y,18:08,00:01,02/07/2022,N
252,KIMA193326HXXOLJ2O,18:07,00:00,25/09/2022,N
253,USLI006672MCJURRNE,18:05,00:04,29/09/2022,N
254,GUCQ119389MMKXCVRF,18:04,00:03,17/10/2022,N
255,QAWV552115HLWXDH16,18:02,00:01,10/02/2023,N
256,AYVC783855HIDHFY7E,18:03,00:06,01/07/2022,N
257,QCZK338437MFRHKQL4,18:05,00:09,03/03/2023,N
258,XYAI549192HHENYP04,18:01,00:00,15/01/2023,N
259,GBJS778311MZASSR41,18:03,00:07,07/07/2022,N
260,QEDY931591HAXGBN90,18:06,00:05,13/03/2023,N
261,UGTV466497MWNJNGM1,18:09,00:08,23/07/2022,N
262,MZDE058685HFVGCL5W,18:03,00:08,23/10/2022,N
263,LOJE218150HWRLTISZ,18:07,00:00,19/12/2022,N
264,QEEA988884MNXRAU4U,18:06,00:04,06/10/2022,N
265,ZPLF822296HKPGTXH1,18:00,00:02,26/02/2023,N
266,GHIE082982MDJNUS42,18:09,00:02,09/01/2023,N
267,GVPX977914MYYBRYP2,18:09,00:04,24/09/2022,N
268,WWUT321571MAYCMS79,18:04,00:02,01/09/2022,N
269,LWKU550431MBYWFF14,18:04,00:09,05/12/2022,N
270,PTKM684164HIIICWR0,18:04,00:07,20/01/2023,N
271,WRZX139927HVKRAJ32,18:00,00:09,07/05/2022,N
272,QNNE014312HGSDZA9U,18:08,00:00,28/09/2022,N
273,XTYV526574MBVXKAT3,18:02,00:03,14/11/2022,N
274,FNUZ535581HYFYYFEL,18:00,00:09,24/07/2022,N
275,EKAY354170MIJXDAEW,18:08,00:08,04/10/2022,N
276,HMBI383255HOMRTK5O,18:08,00:07,12/07/2022,N
277,GCKL668400HCLQXL8Y,18:02,00:08,04/09/2022,N
278,YVJB334174HPGHIF25,18:07,00:07,20/01/2023,N
279,UBZO290509HTUHMXHH,18:05,00:02,28/02/2023,N
280,DNDI847362HEUGJENL,18:05,00:05,20/07/2022,N
281,TAJM678005HWPCTBOV,18:01,00:03,07/11/2022,N
282,PLKP033374MKRVWG9Z,18:03,00:07,03/10/2022,N
283,ZHEQ121227HXASPH8B,18:01,00:09,13/02/2023,N
284,IFBO891932MFTGRD9I,18:02,00:00,09/01/2023,N
285,YKLB099185MPESTV8P,18:01,00:07,24/06/2022,N
286,KTFD337040HLXDOB16,18:06,00:04,02/04/2023,N
287,HUUP092003MAAUJQ9S,18:00,00:08,04/02/2023,N
288,EOCU954800HYFOML7S,18:07,00:06,14/11/2022,N
289,ZOUI676751HANJAV37,18:05,00:05,12/11/2022,N
290,ZSGR174891HIZGGSVE,18:05,00:04,21/06/2022,N
291,CJMJ943399HDRXAPC7,18:06,00:05,01/06/2022,N
292,XXVS404539HCXIVAI9,18:00,00:04,07/12/2022,N
293,YKKT214478HDEWXMFO,18:01,00:02,27/06/2022,N
294,GDYG061194HGKHIG98,18:07,00:02,17/07/2022,N
295,TLMG979714MOKTMFQ7,18:08,00:07,19/02/2023,N
296,OGXY317664HFHZNPWK,18:03,00:07,04/03/2023,N
297,TCJW840704HOJFBAGX,18:03,00:03,06/05/2022,N
298,HNLB546879HVOXFHE7,18:03,00:06,08/08/2022,N
299,VMXY960272MXQJLK77,18:07,00:07,24/06/2022,N
300,HMFS078344HJLHRP4H,18:01,00:04,13/03/2023,N
301,MNHP636332MUQILWPU,18:02,00:04,03/09/2022,N
302,MYWK764016MTSCJG92,18:09,00:07,28/09/2022,N
303,SYKN545633HHAIDA5L,18:07,00:04,16/09/2022,N
304,HMNO615621MGQMGV9O,18:06,00:09,26/01/2023,N
305,MZIS130794MWDOMI2S,18:05,00:03,04/04/2023,N
306,HBVL557855MCDPOWU5,18:09,00:05,06/08/2022,N
307,LLTM222475MMHVWTB0,18:06,00:02,05/02/2023,N
308,EYYF828305MZXFYSZ1,18:06,00:03,29/12/2022,N
309,AINF427379MUXCADBH,18:02,00:03,20/03/2023,N
310,ENIA892312HFQOCKIS,18:01,00:01,01/08/2022,N
311,NXBY566376HVVLLS88,18:05,00:05,30/09/2022,N
312,RKOJ115284MGPOSXP7,18:01,00:09,03/07/2022,N
313,CDAU250435MGFAPTJ0,18:08,00:07,30/06/2022,N
314,CNOB565648HREDUVE5,18:06,00:06,05/06/2022,N
315,RWNT508570MKAIWE8D,18:08,00:02,05/10/2022,N
316,FJWR609988MWUDTIRC,18:03,00:01,29/01/2023,N
317,VFTW074198MMGEADLZ,18:00,00:01,19/01/2023,N
318,OTVE946674HHNBBIU6,18:01,00:08,08/02/2023,N
319,FMXZ939978MJAXDX1F,18:04,00:04,06/08/2022,N
320,QNRV862145MGXBRTF5,18:08,00:01,01/03/2023,N
321,LWZS688642MFHGCK56,18:08,00:09,28/02/2023,N
322,TOAL290261MJPMAHE7,18:08,00:04,14/05/2022,N
323,NILI301440MOQMFYVS,18:07,00:06,26/03/2023,N
324,QZRJ642690HWFGFBFC,18:02,00:01,25/01/2023,N
325,VALU240803MJEJBF03,18:02,00:04,08/01/2023,N
326,UZZI885955MHSRWU8L,18:06,00:00,04/08/2022,N
327,TIER607121HQQELD3P,18:00,00:02,23/01/2023,N
328,KIQX032686HCXOTVJ1,18:01,00:09,05/08/2022,N
329,DCZO356080HVUXVHR3,18:05,00:01,14/08/2022,N
1,LEJE977267MYXWAK6H,05:08,12:06,02/05/2023,M
2,KXTB811656MROMAEV0,05:05,12:00,12/09/2023,M
3,BWXJ116135HYMVBF84,05:07,12:02,13/08/2023,M
4,OMIA600889MZVYDT6H,05:04,12:04,08/07/2023,M
5,SCRH822413MWVGRCDU,05:06,12:03,25/09/2023,M
6,QSJD393594HYJTLA77,05:03,12:00,24/07/2023,M
7,HKZM651712HKFZAA9M,05:02,12:01,15/07/2023,M
8,DWCY250421MIMCZMMS,05:05,12:06,13/08/2023,M
9,SOON839501HWOWZZVE,05:08,12:07,05/02/2024,M
10,QGON060592MOJJEHAU,05:03,12:05,13/02/2024,M
11,IWUK461936MYLMLMWY,05:09,12:07,01/04/2024,M
12,CWQI454108HOMBJM47,05:04,12:03,25/10/2023,M
13,YOZF258085MDCWIGK8,05:07,12:01,01/06/2023,M
14,NNII903993MDHTMA94,05:05,12:05,21/04/2023,M
15,AQNG250420MXQTWLBY,05:04,12:04,20/09/2023,M
16,KWLM286497HXHQMO2K,05:05,12:03,30/07/2023,M
17,JBQB064267HQRBAFSF,05:00,12:08,29/02/2024,M
18,POHR223161MHZWFUC4,05:07,12:05,03/09/2023,M
19,JPBX287264MWKIZY06,05:01,12:04,07/03/2024,M
20,EFAZ699989MGZEBDH5,05:06,12:04,20/08/2023,M
21,TSPE781607HVRNUL03,05:08,12:08,25/09/2023,M
22,MUIL186795HHMYEW4N,05:07,12:07,05/01/2024,M
23,FLJI437881HEMDTG1Y,05:02,12:07,20/04/2024,M
24,SPQN484032HMNOGK45,05:03,12:08,02/05/2024,M
25,MPKY789215HJXGUA6U,05:08,12:01,13/05/2023,M
26,SJGW656768MNZFXOA7,05:08,12:08,21/01/2024,M
27,INBN985936HCWFAS4H,05:01,12:08,31/10/2023,M
28,QSYR470338HZBFJC27,05:00,12:07,09/08/2023,M
29,DKEJ676175MEDJXFI8,05:04,12:01,17/12/2023,M
30,ABUK933427MPFQETIQ,05:08,12:00,11/06/2023,M
31,DHOC287533HRHJRGM2,05:06,12:08,18/10/2023,M
32,MGWR311811MRIHIT9J,05:08,12:00,04/06/2023,M
33,DVXP614382MJPLIK42,05:09,12:00,20/07/2023,M
34,TQNH770178MDARKVVB,05:04,12:07,06/02/2024,M
35,ZZFP468981MZLDADL8,05:06,12:04,22/08/2023,M
36,NBOR245184HOOOBT82,05:00,12:02,14/07/2023,M
37,KXKW034140HVZLWM79,05:05,12:05,19/11/2023,M
38,XVGW500426MBKQVXY7,05:08,12:02,23/09/2023,M
39,WGZT866322HKIRUG12,05:04,12:08,04/04/2024,M
40,UWXN752279MZCLQJZA,05:03,12:03,20/04/2023,M
41,INAG097420MXTZJN05,05:05,12:01,02/06/2023,M
42,ISRO324060MBLYMA11,05:05,12:01,11/02/2024,M
43,KKJW139814MMXFXO5N,05:00,12:02,27/12/2023,M
44,SFNA174315HFLZHZ65,05:09,12:07,05/02/2024,M
45,RSGM452820HATKMZL8,05:02,12:02,06/10/2023,M
46,ROMP647766HSQCFO21,05:08,12:02,01/05/2023,M
47,WKWW907026MSEOTEMG,05:02,12:06,20/04/2024,M
48,LJBW736822HIHDVSJ9,05:04,12:03,03/07/2023,M
49,VPUU968161MYBNWQ4K,05:01,12:00,30/09/2023,M
50,QFJH387243HJKKVPTT,05:09,12:08,03/09/2023,M
51,MOQA756513HPUWSBK0,05:08,12:01,05/07/2023,M
52,MLHD660781MBGOCZN1,05:00,12:01,19/11/2023,M
53,NBXV316226MRVYDW2Y,05:02,12:01,08/06/2023,M
54,ZGQS166817MKURJDQU,05:08,12:08,22/12/2023,M
55,NNIR244780MOIDYFU0,05:01,12:02,01/08/2023,M
56,OJII157710HPRDMWJ5,05:02,12:04,25/03/2024,M
57,JNEQ154017MUYNFO4C,05:02,12:03,05/05/2023,M
58,HDWA255002HPWWOD74,05:04,12:00,14/05/2023,M
59,MPIK349041HCQMZK7F,05:01,12:09,07/08/2023,M
60,VFDB467020MQTNSY4K,05:05,12:04,21/08/2023,M
61,CHMU622570MDUDCS7G,05:05,12:03,04/10/2023,M
62,EVVA517360HUJUIT42,05:08,12:09,11/12/2023,M
63,TPAL444081MCSDTD12,05:05,12:07,02/03/2024,M
64,TZYE997185MSBYNRK7,05:05,12:06,28/10/2023,M
65,ZZZN656958HQAABY7Y,05:00,12:00,31/05/2023,M
66,AWJK286566MKZUIAQB,05:03,12:07,19/01/2024,M
67,YIWL930246MPTMGDIC,05:09,12:02,09/09/2023,M
68,YOHW782465MFCXTQ9I,05:05,12:01,27/05/2023,M
69,JJMI016641HFMNGK6W,05:05,12:00,20/05/2023,M
70,QBBV954552MZVRJM86,05:02,12:05,21/12/2023,M
71,JIGG510329MNSLUO38,05:02,12:09,14/11/2023,M
72,OLTR777654MBNLCPUD,05:03,12:05,13/03/2024,M
73,QZEI957569MWELUUNR,05:06,12:04,07/02/2024,M
74,GPUZ462624MCIORO95,05:04,12:07,31/12/2023,M
75,DEAW501234MXKPBRYL,05:05,12:09,14/05/2023,M
76,GSRN382109MEGBQH9T,05:03,12:06,07/09/2023,M
77,PMNI426577MZIGVFZF,05:00,12:09,29/10/2023,M
78,DZAL124225MOPZFAT5,05:09,12:07,19/04/2023,M
79,ETVN203117HNZNSIUH,05:04,12:04,23/10/2023,M
80,XRRT339737MSPDKG63,05:05,12:05,07/07/2023,M
81,ETGY065274MNLFDQBB,05:01,12:09,29/09/2023,M
82,BURW965859MXPUQM61,05:08,12:05,17/05/2023,M
83,KQBH028360HGRLRB0Y,05:09,12:00,02/07/2023,M
84,CMNZ237033HUHQUP93,05:05,12:09,07/12/2023,M
85,AEWA581155MLCYCNY6,05:04,12:01,16/05/2023,M
86,JWPL404550MBNUQSRI,05:05,12:00,11/02/2024,M
87,DKLN431945HHBWQV27,05:01,12:00,19/05/2023,M
88,NPNV750369MSDQRU80,05:01,12:08,25/10/2023,M
89,ITMD646829HKZTUG7D,05:01,12:07,26/06/2023,M
90,QTYS337927MTCYTB7D,05:09,12:09,20/10/2023,M
91,SFKK161264HPXDOD1H,05:06,12:09,09/11/2023,M
92,JROZ620629MQJLOB2U,05:08,12:02,29/11/2023,M
93,BTIF625565MKRIAC34,05:09,12:04,01/06/2023,M
94,AYVY401438MVRPCI3Z,05:02,12:07,14/08/2023,M
95,MHDY888726MYBAXWNQ,05:00,12:09,03/02/2024,M
96,QZJH463655HCDQXJ4B,05:03,12:09,04/06/2023,M
97,YSHO310650HDTRDQG8,05:09,12:00,12/10/2023,M
98,IRRL234047HNHAYF3P,05:07,12:09,06/09/2023,M
99,UWSB257060HCUSRT28,05:04,12:09,19/09/2023,M
100,FQYE261847HFKMHTZ5,05:06,12:05,14/02/2024,M
101,EKUW265059HJCCLOWF,05:07,12:05,30/04/2024,M
102,TIVB657713MDEJRGRB,05:04,12:01,20/10/2023,M
103,MPET408931HTKBSE94,05:06,12:01,03/04/2024,M
104,QIUQ379734MALPRYZL,05:09,12:09,22/09/2023,M
105,ARRB823624HOBDCHM1,05:09,12:08,04/02/2024,M
106,PDZG968018HAFBIH0U,05:00,12:04,24/06/2023,M
107,LPVR942128MXFQOY7K,05:04,12:05,08/09/2023,M
108,ODLI454202HISLJD2C,05:00,12:00,22/06/2023,M
109,IVUY500750HONVVZ0U,05:02,12:04,11/03/2024,M
110,LQLP519330MDIJWI0W,05:01,12:05,14/09/2023,M
111,EWVL553488MSKGHN5V,05:00,12:02,18/05/2023,M
112,KUQJ068922MRKZCZMT,05:00,12:08,04/01/2024,M
113,RMIX080264HARGDC9W,05:06,12:05,17/03/2024,M
114,KWPU529932MXFQKMX7,05:08,12:01,16/09/2023,M
115,NYXM020732HMLSBRS2,05:09,12:07,22/03/2024,M
116,EHBO393861HHFEASOQ,05:07,12:08,08/12/2023,M
117,CMSP432427MCOEPT9N,05:01,12:06,07/04/2023,M
118,FYFF175288MBVVMR5J,05:00,12:03,07/04/2024,M
119,MGMI701418MCTVQHN7,05:03,12:06,10/03/2024,M
120,RLNW606204MMDVEX2K,05:00,12:07,22/02/2024,M
121,EQKJ946986HPJCRYGQ,05:06,12:02,01/12/2023,M
122,SIKM452249MXVDCEO1,05:09,12:06,30/10/2023,M
123,FONE626303HASQJIPB,05:02,12:04,11/06/2023,M
124,WAWD754551MTCTUF6G,05:09,12:03,19/12/2023,M
125,KFJR998662MLFYFDZN,05:03,12:08,11/02/2024,M
126,TOVI126864MKLAAUA6,05:00,12:08,05/04/2024,M
127,XLZU751667HBUFXO88,05:04,12:09,01/05/2023,M
128,HMEQ662450MRFEUC7S,05:09,12:03,10/05/2023,M
129,EYSJ927613HOTSHEK6,05:02,12:01,01/06/2023,M
130,AUUZ094509HJQDKSKR,05:08,12:09,08/11/2023,M
131,CACY052632HHLCWM33,05:00,12:06,11/12/2023,M
132,PHQU763029MTQVLF94,05:00,12:05,17/09/2023,M
133,TYRZ452337MWHMCP2J,05:00,12:06,03/12/2023,M
134,NBOH071252HENJGTX5,05:09,12:06,23/02/2024,M
135,WWGV615730HBVWHJGI,05:01,12:05,26/07/2023,M
136,AXJY060048HGUJUUB8,05:06,12:09,05/02/2024,M
137,FAEY237176HYVIVN49,05:09,12:08,05/10/2023,M
138,OXIT510255HCHYIX38,05:07,12:06,19/04/2024,M
139,RAHE925706HSNQAUB2,05:04,12:06,28/08/2023,M
140,YWWY209058HYMCCZ17,05:06,12:00,29/03/2024,M
141,YBFW906086MQTWEO46,05:09,12:08,09/04/2023,M
142,RMSZ714077MRPKYS79,05:01,12:09,03/12/2023,M
143,VEQH165758HLHLEHV2,05:09,12:05,16/02/2024,M
144,RZPC376465MACBNPR9,05:08,12:05,08/03/2024,M
145,QGYA233771HHWGKEXB,05:05,12:06,14/01/2024,M
146,KCMW870747MJAEOUYB,05:07,12:07,06/10/2023,M
147,NWNE768878MBGYUK7Y,05:03,12:07,19/02/2024,M
148,QGSY060984HSLQXFYR,05:02,12:02,16/01/2024,M
149,DHGT672169MCNKMM5J,05:03,12:06,13/10/2023,M
150,WDGX072361HTRWES00,05:09,12:04,15/05/2023,M
151,GYEM748315MHGSJH31,05:04,12:09,22/12/2023,M
152,RLBR167908HVOZQJ7C,05:03,12:04,18/09/2023,M
153,SYAU913179MBJDEGR9,05:08,12:03,13/05/2023,M
154,IMAY064045HDGHBT5Y,05:05,12:07,22/12/2023,M
155,GKZG797050MQHTLR7N,05:08,12:09,17/08/2023,M
156,LMPL291835HRZGMK9S,05:02,12:09,22/06/2023,M
157,RBEX636034MARDTB53,05:02,12:09,25/02/2024,M
158,GHTF358214HXAQWGZW,05:01,12:04,21/05/2023,M
159,RCVU373158MEMUZN2U,05:04,12:04,16/05/2023,M
160,MDKQ252239HZJBOITQ,05:09,12:09,19/04/2023,M
161,LLOV879622MUYOBPQC,05:02,12:00,18/08/2023,M
162,HCBV877630MPLICE9B,05:00,12:01,15/03/2024,M
163,CALO658331MTMXRAK9,05:08,12:05,19/10/2023,M
164,EIDO759540HHABIIT0,05:01,12:05,25/07/2023,M
165,JFLQ131373MCVXPBP8,05:09,12:07,11/11/2023,M
166,YUQU440016MWYAKP73,05:00,12:01,19/05/2023,M
167,SJDU302518HOGAFP28,05:01,12:02,16/04/2023,M
168,RGDZ118849HPEJHIPK,05:08,12:01,14/11/2023,M
169,YFDN932996MNYKKV17,05:01,12:06,05/11/2023,M
170,VXAX885383MQWOYW8H,05:02,12:04,29/06/2023,M
171,MFIT868723HZCQUIQM,05:07,12:00,10/04/2023,M
172,DIJC164303MJKJMT14,05:09,12:04,01/05/2023,M
173,EJMT902518HGXXQV57,05:05,12:04,08/03/2024,M
174,OQYB061843MRAPPWE8,05:07,12:08,29/04/2023,M
175,CAQO876122MOPEPCO5,05:03,12:01,22/12/2023,M
176,HFHJ951862HNAUABXF,05:03,12:03,25/01/2024,M
177,OWSX047163MTWSCI52,05:05,12:06,17/01/2024,M
178,AZGL194161MJAJLTQ2,05:05,12:09,06/09/2023,M
179,GJBR072277HXDHJI21,05:06,12:07,20/03/2024,M
180,QPHF210503HVDANN79,05:02,12:07,09/04/2024,M
181,IUVV794230HFVSFIL3,05:06,12:00,16/02/2024,M
182,YDEA568077HDZWWJE3,05:01,12:08,27/09/2023,M
183,AXQC050118HZRULFE0,05:06,12:02,29/08/2023,M
184,VJCJ616281MCEXUXOF,05:04,12:02,22/07/2023,M
185,ZJZQ015062HKOKNBK2,05:02,12:06,07/01/2024,M
186,NSFR064498HQGVYV4T,05:05,12:02,05/10/2023,M
187,EZGS806693HZAUFE87,05:01,12:06,22/06/2023,M
188,SBXK011231HFFXZIQY,05:04,12:08,21/09/2023,M
189,TOVL218023MOOIPF56,05:05,12:01,20/09/2023,M
190,AXSF232444HKNXNWU5,05:03,12:00,07/06/2023,M
191,SNCF477782MARYQB91,05:01,12:02,15/06/2023,M
192,KWBZ368713HXRPBRB6,05:09,12:08,28/09/2023,M
193,BDVM583864MQNBVQ63,05:00,12:08,23/01/2024,M
194,LIIJ853169HYOYWC16,05:01,12:02,21/02/2024,M
195,NYYV751656HFCLXHUD,05:04,12:09,03/09/2023,M
196,NUIP445169MRGOCZ0Y,05:08,12:07,20/07/2023,M
197,DHVE046443MCRTQZI1,05:04,12:07,21/07/2023,M
198,MABZ408386MTZQIB8R,05:04,12:09,07/09/2023,M
199,LKIP549365HDHADUQ3,05:05,12:05,14/06/2023,M
200,OZDR397815HVGCWUTU,05:03,12:02,16/11/2023,M
201,YJUP454892MJMLQB73,05:09,12:03,12/10/2023,M
202,ABNH608328MNNYCZ52,05:00,12:01,13/10/2023,M
203,WTNU695547MUYEKAY4,05:09,12:03,24/10/2023,M
204,CIYG485769HFUJZNQ2,05:02,12:02,23/10/2023,M
205,MGLT057581HQLNHL44,05:03,12:01,18/10/2023,M
206,RKAS038686HSODUHJ1,05:03,12:01,22/08/2023,M
207,GSSD861941MRYMUM23,05:07,12:05,29/10/2023,M
208,PTUO761515MRZVLMP4,05:04,12:06,22/03/2024,M
209,JFIJ101778MDAZJVK3,05:02,12:01,28/04/2024,M
210,NRLX925454HTMNJROT,05:07,12:08,09/08/2023,M
211,HXAX413601MWWFEK54,05:06,12:01,30/10/2023,M
212,QSTH135068METBCY98,05:03,12:00,18/12/2023,M
213,DXEO199549MWTCYP45,05:05,12:01,13/09/2023,M
214,QEKZ654858HXJTHU49,05:08,12:02,02/07/2023,M
215,WYVP990349HIJSGI71,05:07,12:07,10/04/2024,M
216,EQAS008017HAJAPA2S,05:01,12:09,05/02/2024,M
217,TGDP334839HNYZAW92,05:05,12:01,29/05/2023,M
218,LSUM451775HUWAXD1B,05:03,12:00,18/11/2023,M
219,VYWF055847HNTSKV1V,05:09,12:09,03/05/2024,M
220,PHQL756011HLIPCOVA,05:07,12:05,16/04/2023,M
221,HABF653844HETGBT8J,05:05,12:06,05/07/2023,M
222,BACK758884HOXICH2K,05:06,12:08,15/12/2023,M
223,NLEG614779MXSEOZ2Y,05:07,12:04,12/04/2024,M
224,BSVH060436MUCTEC98,05:02,12:03,20/03/2024,M
225,EIMG621239HSAPZYN1,05:06,12:04,03/05/2023,M
226,OSQF945896HXOWIBLP,05:07,12:09,16/05/2023,M
227,WJPW077170MWSQVS2X,05:03,12:06,06/12/2023,M
228,ULFB753304MBSUAK7J,05:01,12:03,10/09/2023,M
229,IFML005193MZURLB94,05:08,12:00,09/02/2024,M
230,AALP408354HLGNLZ0V,05:04,12:09,27/03/2024,M
231,APIR264604MNWCHUGL,05:01,12:02,10/07/2023,M
232,NKFG249318MMBIHX09,05:03,12:01,26/01/2024,M
233,PMXL893756HADKPZMI,05:07,12:05,27/04/2024,M
234,QCFU776729HHEHRGNB,05:00,12:03,17/12/2023,M
235,EFFB078738MGABDN05,05:06,12:04,30/04/2024,M
236,JJDF875256MWITTR20,05:05,12:01,29/07/2023,M
237,IFQB545619MWCATVM7,05:06,12:00,27/11/2023,M
238,OZCI873745MAHIGDKP,05:05,12:03,17/11/2023,M
239,IRPB392433MNCZXKXO,05:05,12:09,30/07/2023,M
240,RYNB010176MPGSNO7M,05:07,12:09,19/04/2023,M
241,THGZ776163MLFHON6Z,05:06,12:02,25/01/2024,M
242,TMGC960915MIALUEOB,05:01,12:08,28/06/2023,M
243,TQKT305585HZAUHW08,05:04,12:01,21/11/2023,M
244,TONF534239MPIQOU24,05:09,12:04,29/06/2023,M
245,FRQM476979HTHCVB3X,05:01,12:03,15/01/2024,M
246,TXFD566631MSCKTP44,05:03,12:04,06/08/2023,M
247,RSPE957510MABAGH5Y,05:06,12:05,20/01/2024,M
248,EFTY626711MADBGLX9,05:05,12:06,20/09/2023,M
249,QQWC701803HKOLXXTA,05:00,12:09,10/10/2023,M
250,SMGH329698HDWBKH6L,05:03,12:05,28/03/2024,M
