NBED559735MJYDRPA4,Silvia,Vázquez,Jaramillo,M,9580.9,2002-12-06,Sinaloa
WXYK794328MFJLNZ20,Silvia,Díaz,Ortiz,F,13026.01,1979-03-17,Michoacán
YDFG360725HHUFZZS9,Valentina,Téllez,Guerrero,F,11360.84,1990-06-04,Tabasco
SPDN991352HAFAQP95,Héctor,Corona,Hernández,F,19978.77,1999-06-07,Baja California Sur
UFHE678155HVZMPMB0,Alejandro,Chávez,Herrera,F,9806.61,1997-07-13,Hidalgo
SXKS062747MRBUXTAE,Jorge,Gómez,Molina,M,8794.1,2001-04-09,Oaxaca
TQLB886782MKFBGK9C,Juan,Ruiz,Zaragoza,F,14715.61,1990-12-28,Sinaloa
URPN167467MGRZDO78,Camila,Aguirre,Noriega,M,10224.95,1982-10-26,Quintana Roo
BWVB490192HTMRKV01,Diana,Moreno,Arias,M,8970.66,1971-06-07,Chiapas
YMTU086459HCIXGW2W,Miguel,Martínez,Villalobos,M,19833.13,2000-07-21,Jalisco
MTCZ769611MVCOEFZT,Adriana,Vázquez,Salinas,M,11109.78,1980-04-16,Zacatecas
PPGZ746651MNYJQDWM,Verónica,Barrera,Cervantes,M,10893.95,1973-06-22,Guerrero
XKOP937255HDVHEYC6,Pedro,Mendoza,Castañeda,M,10360.23,1989-06-21,Estado de México
PRFV863723MYSOHJ42,Jorge,Lara,Mendoza,F,16793.97,1966-02-15,Campeche
CPSJ509922MWHARSZ0,Antonio,Aguilar,Blanco,F,11136.13,1997-10-25,Sinaloa
RITN835232HHQPLOO0,María,Castañeda,Estévez,F,15967.56,1972-07-18,Sonora
REZE036589HVCUOM4B,Francisco,Villarreal,Suárez,F,7460.45,2003-03-19,Tamaulipas
USPT386772HAMFIMQ0,Raúl,Montes,Cabrera,M,13018.64,1987-09-04,Tabasco
PBXS241012HEYEON99,Lucía,Salazar,Vázquez,M,13329.07,1993-04-28,Durango
NGAJ611610HZVAFPSJ,Jorge,Hernández,Orozco,M,10446.31,1984-12-07,Yucatán
POSZ295564MEVXOQA6,Juan,Rojas,Suárez,F,13403.13,1998-03-13,Sinaloa
VQBM786059MDYJWN47,Miguel,Lugo,Vargas,F,6704.28,2002-08-26,Yucatán
ZEJN575408MCZYAGUY,Miguel,Calderón,Lara,F,16336.44,1965-09-29,Nayarit
POOD123130MQTNIY5H,Martín,Villarreal,Villalobos,F,8910.82,1991-01-13,Nayarit
YGLQ529264MWVBOEV0,Marisol,Bautista,Ruiz,M,9498.65,2002-09-18,Campeche
HAHL718626MQUIUH57,Silvia,Mata,Ramírez,M,9206.88,1999-09-27,Oaxaca
PWAF416740HEAMBNSK,Patricia,Guerra,Salinas,M,14297.66,1967-07-05,Coahuila
PJMX516901MDXZEMT9,Manuel,Bautista,Juárez,M,18734.36,1966-07-08,Querétaro
FFAL427002HCESDQ33,Gabriela,Aguayo,Barajas,M,19937.21,1977-05-22,Estado de México
RQCN857542HCMKQY34,Ana,Peralta,Ríos,M,19605.68,1983-01-19,Zacatecas
MPWE603083HNBTAMR9,Rafael,Barrera,Estrada,M,19816.73,1992-06-25,Baja California
UPKC391464HOOXIR8R,Lucía,Maldonado,Carrasco,F,12559.4,1984-08-10,Ciudad de México
OVDB567195MWMZZZ46,Ricardo,Hidalgo,León,M,13761.07,1978-03-08,Aguascalientes
TFWX126181HNIJDN89,Luisa,Díaz,Arias,F,16909.09,1989-11-01,Puebla
PDKN774282HPVPXI9U,Adriana,Gallardo,Juárez,F,15927.04,1964-10-30,Puebla
YCAN848516MNIZCUHJ,Héctor,Zavala,Jiménez,F,12144.57,1996-12-15,Ciudad de México
XQVQ607949MZLMFA59,Pedro,Maldonado,Núñez,F,12559.74,1974-09-11,Michoacán
LPKH673409MRYKUHR6,Pablo,Reyes,Ortiz,M,18853.05,1968-06-27,San Luis Potosí
NCBL555012HPQKIRXR,Carlos,Suárez,Peralta,M,17591.43,2004-01-13,Aguascalientes
TKXC978766MNBALYX6,Andrés,Hernández,Reyes,M,12152.84,1985-02-27,Coahuila
EFEW150562HNGQOSH5,Luisa,Ramos,Romero,M,13751.31,1971-12-14,Campeche
IUIL258070MERRYV15,Rodrigo,Ibarra,Ibarra,M,15061.56,1994-01-08,Chihuahua
ROKE873850MJPBIZ2Q,Raúl,Chávez,Rodríguez,M,16249.94,2002-05-28,Oaxaca
HYBF584085HVQOVU46,León,Aguayo,Ramírez,F,10652.68,1991-03-31,Ciudad de México
LCHJ543261MQVTFB77,Beatriz,Carrillo,Campos,M,11880.19,1989-08-06,Zacatecas
NIST731374HZSGGB5E,Elena,Romero,Cervantes,M,17507.17,1976-11-26,Durango
LACR063244HIDMAWEI,Martín,Aguilar,Estrada,M,12671.06,1998-11-09,Veracruz
LOFD870648HSHWNP98,Laura,Cárdenas,Noriega,F,11036.63,1996-12-22,Yucatán
VWQX222126HOGOWI9T,Verónica,Pacheco,Calderón,M,18480.63,1982-02-15,Jalisco
IPOR102342MMNAHI6Q,Carmen,Díaz,Peralta,F,16576.97,1988-01-01,Guanajuato
BWBZ690785MCSUGMR1,Ana,Delgado,Aguirre,F,10044,1984-09-10,Guerrero
QOXE706194MVUUFT08,Alejandro,Bautista,Peralta,M,14488.05,1970-03-14,Baja California
ZQWD390106HJZKOSZ2,Ricardo,Moreno,Quiroz,M,9434.9,1982-07-16,Morelos
HUHP604517MRVSUBG5,Adriana,Ramos,Cervantes,M,10445.85,1982-06-25,Guerrero
XGEL055329MXDLOWIW,Pablo,Aguilera,Fernández,M,9908.93,1972-11-03,Jalisco
VRKH241340MTHMAQ35,Luisa,Escobar,Juárez,M,14506.2,1995-03-15,Estado de México
FQWF886643HNKIRZFM,Rafael,Pérez,Santana,F,14958.93,1988-12-03,Sonora
NZKR985886HYKZVKQP,Antonio,Corona,Dominguez,F,18358.23,2005-01-18,Morelos
SAYB483383MDPFVCGE,Beatriz,Álvarez,Estévez,F,6109.88,1987-10-25,Guanajuato
WAOK680741MXBTNL79,Antonio,Aguilera,Cabrera,M,14404.74,1995-11-15,Nayarit
PITL991036MANWFG11,Carmen,Ruiz,Martínez,M,17032.57,1965-10-26,Chiapas
DVDW724942MLURGC74,Luisa,Munguía,Castañeda,F,10254.17,2004-06-01,Sinaloa
CKAP538430HMQHRO3B,Isabella,Báez,Noriega,M,9292.23,1970-03-31,Ciudad de México
FBYK609178MYPDGNT1,Sofía,Cisneros,González,M,18744,1971-04-19,Sinaloa
YQFS320620MXPKRB87,Elena,Pacheco,Romero,F,16780.82,1989-02-09,Oaxaca
QKHB392087HAGGQHN8,Patricia,Romero,Iglesias,F,19557.27,2004-01-05,Nuevo León
DRYX202920HXBFFSVF,Marisol,Hidalgo,Estévez,F,13537.37,1977-12-30,Guerrero
SADD951826HWIWEVH8,María,Guzmán,Santana,M,8096.59,1994-11-09,San Luis Potosí
AOUX073144MLZGVO98,Sara,Aguilar,García,F,13416.42,1972-02-08,Baja California Sur
GSGK042013MWQVJF0I,Andrés,Mendoza,Rodríguez,M,15826.18,1996-02-13,Nuevo León
JQRM772097MSOEMCD1,Carlos,Aguilera,Díaz,F,19776.51,2004-01-27,Tamaulipas
DQMG504747MTVGJT6T,Isabella,Laguna,Giménez,F,12217.65,1969-12-02,Tabasco
VETD859422HUCGFR1U,José,Mata,Suárez,F,6308.07,1966-06-13,Morelos
ZGMY152840MCRYLW1R,Marisol,García,Escobar,F,17471.47,1981-09-28,Tamaulipas
QFTC495764HDGCUI26,Lucía,Juárez,Pérez,M,6441.93,1997-09-17,Quintana Roo
BXGH257197HIAGVA53,Pedro,Martínez,Salinas,F,12364.58,1966-02-19,Michoacán
UDRS827082MRPJOF9K,Pablo,Rosales,Zamora,M,14364.26,1984-05-12,Sinaloa
GCOJ729167HOBQDF04,Elena,Munguía,López,F,8371.03,2001-05-01,Nuevo León
RMKN109589MNRIGM37,Gabriela,Báez,Ochoa,M,14400.24,1975-11-01,Nayarit
HPDO144550HOQXLMGE,Clara,Juárez,Vidal,F,10780.55,1989-02-15,Nuevo León
VQXN758834HVDCWXD2,Roberto,Gallardo,Hernández,M,17271.28,1965-07-03,Tabasco
TCJK151370MNUVVX61,Luisa,Rodríguez,Hernández,M,16710.86,1981-05-06,Nuevo León
FMDA329921HWXNHKM5,Jorge,Juárez,Reyes,F,8681.14,1992-03-16,Puebla
IJOX480288HSDCCM27,Luisa,Suárez,Santos,F,6744.76,1998-11-16,Baja California
YOLV803346MUPCZVM9,Paula,Maldonado,Peña,M,9332.68,2000-11-19,Oaxaca
RKLU129913MZBMGV6G,Manuel,Fernández,Xochitl,M,14487.32,1984-08-28,Querétaro
KUCU917020MTWICMV3,Adriana,Gutiérrez,Navarro,F,7664.52,1981-09-22,Zacatecas
AGIM145817HJOBYX85,Francisco,Báez,Santana,M,14880.1,1995-01-31,Tabasco
IIYL826042HDSICDLY,Rafael,Chávez,Guerrero,M,16021.11,2000-06-08,Veracruz
ZUBC141572HCYBMI7D,Patricia,Mata,Pérez,F,8176.62,1987-12-30,Sinaloa
GFZR409929HBXVNDFY,Sofía,Laguna,Téllez,F,17942.16,1965-12-16,San Luis Potosí
YCGA975294MFTPFA17,Gabriela,Ibarra,Gálvez,M,13969.36,1993-12-10,Tabasco
NEEC379931HHWTILDK,Martín,Laguna,Fajardo,F,13557.55,1984-01-23,Zacatecas
ZVDZ750531MBICTC73,Gustavo,Luna,Maldonado,F,16171.75,1997-02-20,Querétaro
QAGC891231HAXIOY9R,Gustavo,Bustamante,Díaz,F,6483.05,1994-01-05,Hidalgo
ZEHJ087143MFQLDTVB,Alejandro,Aguilar,Serrano,M,16723.45,1990-08-22,Oaxaca
VEKH555273HXEEBA46,Silvia,Navarro,Kuri,F,16560.78,1965-03-21,Veracruz
ILUK580709HAUBTS1M,Carmen,Sosa,León,F,7318.35,1989-12-26,Chiapas
JIVS480570HXTAZW63,Natalia,Molina,Estrada,F,8703.35,1989-10-28,Chihuahua
EOMV016450HJEALG09,Pedro,Corona,Yáñez,F,7234.24,1987-03-04,Aguascalientes
WPEH137944MZOYYU27,Clara,Hidalgo,Domínguez,M,13574.05,1987-09-21,Oaxaca
IXGT185609HRLBPH8H,José,García,Aguilar,F,12697.97,1965-10-10,Durango
BWOM353646HEWAZSWC,Marisol,Aguilar,Santos,F,7921.57,1999-10-19,Nuevo León
LISZ237515HZCFAB1X,Javier,Suárez,León,M,12887.83,1964-06-19,Jalisco
MARJ075717HIPWSPSD,Sara,Cabrera,Ramos,F,13035.02,1983-04-07,Chiapas
ALYW030606HDJTJZ53,Luisa,Leyva,Ortiz,F,19278.97,2000-01-14,Nuevo León
VNMN265265MHFXPU30,Carlos,Zavala,Castañeda,F,12535.7,1968-05-16,Morelos
PQWL015203HKMJDXOS,Javier,Laguna,Cruz,F,15155.9,1964-08-04,Yucatán
EGUE971148MPZLUIG3,Camila,Castillo,Arias,M,15888.04,1998-10-25,Coahuila
KXBC829397HMVKSLUX,Luisa,Delgado,Carrasco,M,16138.38,1967-04-20,Colima
IKFT176579HFIJSCXS,Gabriela,Guzmán,Aguirre,M,10361.76,1967-04-11,Baja California
SFRA806429HJLWSCWX,Marisol,Gallardo,Arias,F,10732.52,1986-01-04,Tamaulipas
NTCD260968MWINBGTG,Clara,Cisneros,Valencia,F,18914.26,1965-08-19,Guerrero
BXBT714066HHOHRE8E,Francisco,Pacheco,Ortega,F,11386.29,1973-11-02,Morelos
ODFQ731093HKHFAQ95,Adriana,Acosta,Ochoa,F,6546.02,1989-08-26,Querétaro
SQRQ345194MFHJWISA,Marisol,Ortiz,Arias,M,9127.52,1994-12-10,Quintana Roo
YUCO638925HPIPJG8N,Laura,Zavala,Domínguez,M,6289.5,1966-04-11,Ciudad de México
TLXY162744HIIMXU9O,León,Orozco,Cárdenas,M,6541.89,2005-10-28,Yucatán
JBKB376770MQJUWIJ1,Miguel,Jiménez,Moreno,F,18133.22,1997-03-21,Estado de México
AVFM602089HNBCQJ88,Juan,Montes,Hernández,F,10193.06,1970-08-02,Nuevo León
OFIF944753HEDDEZX0,José,García,Jaramillo,F,13163.74,1965-07-07,Chiapas
FJEF212067HKIRBQ9A,Patricia,Cortés,Mendoza,M,16767.4,1970-08-07,Puebla
XGRV423344HAWYEC7R,Natalia,Ibarra,Silva,F,9060.98,1972-08-19,Sonora
YSBN892446MRBPIO62,Héctor,Zamora,Delgado,M,7145.59,1976-09-03,Zacatecas
ZILI833224HBJKZA6F,Elena,Campos,Figueroa,M,17146.02,1991-05-15,Hidalgo
KLJP978501HHXOGXTR,Marisol,Martínez,Guzmán,M,14625.77,2001-09-06,Ciudad de México
AOPB731403HUTSMJ36,Manuel,Bustamante,Estévez,M,12566.33,1969-10-29,Hidalgo
GRDF818757HPICNULA,Elena,Gallardo,Rodríguez,M,12145.92,1966-03-06,Querétaro
HWDA453052HZBRQLB0,Clara,Laguna,Bermúdez,M,9368.77,1973-02-21,Nayarit
LIDJ375789MRWIIQH1,Laura,Guerrero,Herrera,F,19676.65,1988-12-03,Oaxaca
BXRT203912MWRXCFCY,Alejandro,Luna,Lara,F,9159.59,1971-06-30,Guanajuato
TTXP498225MFIVHMYN,Natalia,Calderón,Quezada,M,9812.64,1968-04-10,Guanajuato
SZWN419312HDJNGH54,Patricia,Laguna,Vega,F,7428.23,2005-03-14,Baja California
JDHK537725MWTAIYWH,Fernando,Ramos,Peña,F,11046.2,1999-07-05,Tabasco
ANDQ181623HAPYLI50,Lorena,Maldonado,Pérez,M,9754.16,1987-04-04,Zacatecas
UZFK161140HKBZIN86,José,Zavala,Gálvez,M,19071.01,1978-02-24,Colima
PTDC740312HUFFRIHM,Andrés,Corona,Noriega,F,11981.77,1978-08-19,Aguascalientes
EXSA678077MTWGGTQ9,Lorena,Fernández,Morales,F,9015.98,1994-09-14,Veracruz
THNT285077MXEFDJZ8,Sara,González,Pérez,F,8698.48,1965-07-30,Durango
LSPS812421HSQCYXNT,Diego,Munguía,Vidal,F,8555.78,1969-12-26,Michoacán
MLMQ510499MRYECM7E,Luisa,Díaz,Castillo,M,18139.05,1984-07-27,Veracruz
QXYY170957HIYHECIP,Alejandro,Munguía,Ochoa,M,18264.89,1970-09-22,Oaxaca
DNVG463046HVJOKJ1L,Miguel,Cervantes,Aguirre,M,17268.98,2002-07-09,Chiapas
KSGW026952HRBCRRM5,Gustavo,Munguía,Aguirre,M,6494.99,1998-06-12,Michoacán
PWKW409789MNMUCU02,Gustavo,Mendoza,Aguirre,M,18780.16,1975-06-06,Tamaulipas
UVIC356200HAWVCG85,León,Valenzuela,Arias,F,19932,1973-10-15,Jalisco
GHON667722MCHZHBAO,León,Mendoza,Blanco,M,14317.99,2000-04-10,Sonora
WSTN646699MGVNQD8M,Adriana,Mata,Moreno,F,19031.21,1965-09-27,Baja California Sur
YAIU562775MZOBCTC8,Héctor,Salazar,Carrasco,F,17611.42,1986-05-28,Guerrero
PVWS806145MHRUODK8,Natalia,Munguía,Paredes,M,16513.21,2005-01-16,Colima
RCBC637441HAQSLMHP,Ricardo,Barrera,Montes,F,9395.39,1986-02-03,Sinaloa
NWJP767103HRPWSD9D,Pedro,Bustamante,Delgado,M,17350.76,1972-12-17,Zacatecas
PSQI271679HAKPTJB3,Pedro,García,Guzmán,M,6160.43,2002-07-08,Durango
PBJN847633MAKJVB32,Pedro,Hidalgo,Vázquez,F,8799.32,1965-06-13,Chihuahua
HIVE876423HWNKVLED,Sara,Montes,Montes,F,10305.6,1978-10-30,Veracruz
FBUC378719MTPXRBN0,Manuel,Espinoza,Ríos,F,10938.32,1977-01-23,Guanajuato
GGTY792485MDSEEFDS,Antonio,Gallardo,Herrera,F,18398.77,1980-04-20,Durango
JKBK768610MRRRYB9Y,Pedro,Pérez,Luna,M,13921.08,1995-11-24,Morelos
GYJV845281HBVIFK33,Clara,Guerra,López,M,12295.65,1997-09-23,Campeche
ZWFP595747HDMMNH4Z,Javier,Bautista,Peña,F,10456.85,1997-09-02,Sonora
PDMB607087MZALIU12,Lorena,Guzmán,Medina,F,19268.95,1981-12-25,Nuevo León
XEKZ034188MBIKILPB,Pedro,Guzmán,Téllez,F,6083.72,1989-09-04,Ciudad de México
SURR641745HBUZYPF7,Alejandro,Mata,Herrera,F,11106.31,1972-02-05,Nayarit
DLRI603667MAMSIH4B,Sofía,Acosta,Zamora,M,15662.38,1985-11-21,Guanajuato
KXDF086285MSCCSA51,Silvia,Aguirre,Giménez,M,8524.84,1980-05-17,Morelos
FZIM541848HBINNL62,Laura,Fernández,Hernández,M,8542.68,1985-08-29,Nayarit
ZGNG519710MNCXVE14,Ana,Laguna,Duarte,F,18761.47,1985-05-11,San Luis Potosí
ATNJ996120MWGZAG4O,Valentina,Rosales,Ochoa,M,14889.61,1975-06-30,Tabasco
SMWU555553MULHQAPE,Héctor,Rodríguez,Rodríguez,M,11987.32,1964-03-16,Nayarit
DCMP978089MPMWTDK1,Patricia,Lugo,Quezada,M,14681.2,1967-02-10,Chiapas
UAGB360050HWEMYN49,Héctor,Reyes,Barajas,M,18341.67,2000-11-19,Colima
WHGG041910MUEFFC8B,Roberto,Bustamante,Calderón,F,8365.06,1965-07-30,Tabasco
HINA408001HQNYHHE1,Silvia,Vega,Rodríguez,M,8401.93,1969-05-03,Tabasco
UOQP303579HIBFAVHA,Juan,Villanueva,Flores,F,8955.01,2003-02-16,Sinaloa
LKXL508178HBJANACV,Rodrigo,Delgado,García,F,16803.48,1992-11-07,Sinaloa
RMZG284736MPCGIB1V,José,Rosales,López,M,18365.68,2001-07-05,Yucatán
FDJB063041HIWFPM78,Emilio,Torres,Acosta,M,7622.92,2002-03-31,Baja California
KFWK471944MMBMNF4S,Héctor,Aguirre,Martínez,F,15439.19,1973-05-08,Chihuahua
OTPA366473MXPAIJDD,Jorge,Molina,Santos,M,17682.61,1971-07-19,Aguascalientes
EBDH151000MMIBKCL9,Pedro,Aguilera,López,M,12582.79,1980-12-21,Coahuila
TVJH958947MBUCOVGZ,Lucía,Pacheco,Maldonado,M,16712.95,1969-02-19,Michoacán
OTHC777461MIJACM2H,Isabella,Gallardo,Castillo,F,6234.33,1993-12-29,Durango
BPLJ833470MLMXQE70,Natalia,Lugo,Santana,M,12923.34,1996-09-13,Hidalgo
COWG737079HETROBJC,Emilio,Bustamante,Tovar,F,16927.32,2000-11-20,Oaxaca
NVKL737239MEAQZKM3,Héctor,Cuevas,Suárez,M,15007.52,1970-01-24,Veracruz
KWIN425664MXIWZDW9,Adriana,Aguayo,Vega,F,13186.09,2002-03-12,Hidalgo
RNAT053559HEJSXZOL,Diana,Rodríguez,Nieto,M,10978.36,1965-06-15,Colima
CMPF508429MPUNAU51,Diego,Orozco,Ortiz,F,6382.31,1983-03-09,Tabasco
ZOAD467710HMDGKU64,Manuel,Leyva,Guerrero,M,6391.98,1983-02-01,Michoacán
BNUV998019HNKMPCGG,Verónica,Chávez,Silva,F,7982.65,1994-09-14,Veracruz
IMBD148710HNCQDXDO,Isabella,Zamora,Quiroz,M,19125.42,1981-05-03,Baja California Sur
SDPQ802904HPYAOF3A,Isabella,Aguayo,Hernández,F,15927.3,2000-01-21,Baja California Sur
NWRR763858MQUWRW19,Gabriela,Aguilera,Vidal,F,16082.43,1964-12-03,Tlaxcala
HCXN174423HXUCGE2G,Paula,Rosales,Cervantes,M,8739.19,1970-02-26,Quintana Roo
MQMO683511MZKYTLN7,Elena,Báez,Giménez,F,13337.42,1985-09-12,Quintana Roo
SYLK263040HIXPXMT7,Martín,Luna,Molina,M,15833.82,1991-07-03,Nayarit
VVND757739HWWLQK5O,Gustavo,Flores,Blanco,M,13391.47,1979-09-30,Morelos
ZELO334615MROITIFR,Miguel,Valenzuela,Bautista,F,13578,1990-12-01,Chihuahua
WYGX498283MEYTJW2O,Carmen,Jiménez,Escobar,F,17365.9,1977-12-09,Ciudad de México
NNOB473144MYYTAUXA,Beatriz,Guerrero,Medina,F,7562.92,1977-06-03,Veracruz
WUKO777568MEXWCP52,Verónica,Villanueva,Rodríguez,M,12302.47,1989-05-19,Zacatecas
ACBM345463MRURLG58,Isabella,Sánchez,Flores,F,15696.45,1986-09-07,Morelos
GENL194843HAFMVDG5,Héctor,Herrera,Chávez,F,13744.83,1964-08-02,Jalisco
PYRC929994MNCBPZF5,Elena,Castillo,Castillo,F,7383.05,1971-09-18,Querétaro
PZXE227284HMWOUV10,Laura,Mendoza,Castañeda,F,19106.44,1982-10-14,Guerrero
FZFR953095MOFTKS95,Lorena,Guerra,Ochoa,F,11575.79,2002-03-06,Sonora
CLZN705884MUXLCOMQ,Javier,Jiménez,Morales,F,11133.84,1976-10-25,Quintana Roo
XKUJ228092HLTEBGD1,Miguel,Munguía,Campos,M,9731.74,1971-05-05,Guanajuato
PXZS622561MTEECKFK,Javier,Campos,Navarro,M,13992.87,1967-10-27,Jalisco
VYEM802819MKOBBT1X,Manuel,Soto,Ortiz,F,16394.23,1991-09-22,Tamaulipas
BQJD457153MOJQSMGQ,Valentina,Zavala,Peña,M,10366.12,1967-02-06,Ciudad de México
AQVO527327HBYLMO3G,Ana,Rosales,Nieto,F,14974.87,2004-02-05,Nayarit
QLHR329974HFUJTH61,Verónica,Gallegos,Urbina,F,10578.06,1995-08-20,Zacatecas
RCDC475392HKLKHZ5R,Miguel,Fernández,Torres,M,14643.26,1990-09-16,Tlaxcala
MFYH227352MITZMKUH,Carmen,Escobar,Giménez,F,15507.17,1966-04-29,Ciudad de México
QFUX684781MMABMV63,Clara,Espinoza,Xochitl,F,18524.05,1972-08-27,Chihuahua
NCKH955951HCURCWIR,Andrés,Mendoza,Pérez,F,11504.68,1991-01-29,Oaxaca
IPPK710507HCOILK75,Emilio,Medina,Cortés,F,17916.98,2000-02-01,Campeche
RQIW533545MDVLDSVE,Pedro,Ibarra,Suárez,M,15753.92,1979-10-30,Sonora
IZZT325673MEDRGY8K,Adriana,Quintero,Ruiz,M,17662.47,1985-02-27,Aguascalientes
OVNZ802848MRFTRPE6,Alejandro,Valdez,Lara,M,16689.64,1991-07-14,Veracruz
MXNE029831HAMKETFU,Patricia,Álvarez,Orozco,M,9389.35,1974-12-24,San Luis Potosí
VUAV730343HJLOKF9N,Pablo,Valdez,Morales,F,13942.94,1997-09-15,Colima
OBZU127258HVYMIPPK,Roberto,Ponce,Zaragoza,M,6729.29,1965-07-31,Querétaro
PSID613753MAUBSU8C,Carmen,Acosta,García,M,14249.86,2002-03-02,Colima
MGZD782101MROPAVRS,Isabella,Reyes,Álvarez,M,17469.82,1984-07-11,Tabasco
OQKF718979HUKHTPQ4,Adriana,Vega,Zamora,F,12415.38,1996-09-20,Oaxaca
BMUW974451MAKLTBZB,Gabriela,Ibarra,Estévez,M,13975.58,1997-05-12,Morelos
ATOA252947MZKOTOGB,Adriana,Peralta,Acosta,F,8557.09,1986-08-11,Tabasco
KUJX722642MZKZPU98,Sofía,Guerrero,Guzmán,M,13167.62,1987-02-17,Quintana Roo
AQES862363MEJPYC28,Gabriela,Hidalgo,Estrada,M,18582.14,1979-07-18,Nuevo León
HYNX426213MONJFM40,Roberto,Castillo,Salinas,M,9212.74,1986-10-11,Querétaro
ANGX982704HOLDER71,Diana,Calderón,Romero,F,17927.34,1971-04-14,Sonora
MTDZ924200MRSMVPFO,Camila,Aguilera,Quezada,F,16371.43,1987-09-30,Guerrero
SNYJ547414HODADFB2,Adriana,Aguayo,Reyes,M,8751.53,1965-07-09,Aguascalientes
XLBT070681HYUHXKOC,Carmen,Guerra,Urbina,M,11965.68,1994-08-23,Hidalgo
VKZR348950MCXOIKMH,Manuel,González,Quezada,F,10067.66,1989-04-17,Chihuahua
VONP489695MIUZHY9D,Pedro,Reyes,Ochoa,F,19809.81,1988-02-16,Yucatán
IZUW356460MCJIXVCH,Diana,Soto,Pérez,M,17460.84,1982-02-09,Nayarit
LDDA115219MNUAEV19,Javier,Laguna,Kuri,M,14775.65,2002-01-12,Quintana Roo
UFLY526163MDFAGMSS,José,Navarro,Tovar,F,7568.02,1976-09-22,Quintana Roo
JQKK525855HWCHBT9V,Rafael,Romero,Uribe,M,13606.81,1966-04-25,Michoacán
BJQJ062924MSOBATXO,Raúl,Valenzuela,Peña,F,13169.08,2003-07-08,Hidalgo
YYHS560104MNBXEW71,Pablo,García,Fuentes,F,8582.88,1964-04-18,Aguascalientes
XCWV524890MHJODP08,Patricia,Navarro,Acosta,M,14645.97,1972-10-17,Aguascalientes
YOJP209036HBZNNK80,Gabriela,Guzmán,Maldonado,F,7153.32,1979-08-13,Nuevo León
TSCP879470HTMTWV64,Andrés,Pacheco,Téllez,F,13600.44,1986-06-28,Colima
ZHZW253502HKNWZY17,Javier,Báez,Estévez,F,11590.51,2001-01-07,Estado de México
JCGF010600HKGRKT08,Isabella,Herrera,Cabrera,F,14445.19,1985-01-30,Aguascalientes
RPTC058562HRDDZU19,María,Cortés,Ortiz,F,15642.32,1982-04-09,Tlaxcala
EWFP515568MLMPHKJJ,Juan,Ruiz,Santana,M,8037.37,1983-03-06,Ciudad de México
MVLK807957MSKKTDPY,Pablo,Valdez,Gómez,F,6878.1,1970-11-20,Guanajuato
CHZD688008HTHJTIS1,Raúl,Cuevas,Santos,F,19971.68,1992-09-14,Ciudad de México
CETA676733MKRWXXA0,Rodrigo,Cuevas,Cruz,M,19888.48,2000-01-13,Guerrero
MPCM405070MZUZXPZ1,Jorge,Cuevas,Blanco,M,15372.88,1992-09-13,Baja California
FDTA335832HHQNIH60,Luisa,Corona,Giménez,M,18844.46,1996-02-07,Coahuila
ORAQ163883MUSZNMN7,Sara,Gómez,Sánchez,F,12609.69,1988-06-14,Nayarit
YUZY220696MDLEWZ7U,Carmen,Cuevas,Campos,F,9479.29,2000-05-18,Tamaulipas
TILQ968844MJRNNH0W,Gustavo,Gallegos,Villalobos,F,11942.5,1991-06-29,Nuevo León
OPOV626359MWAQNO77,Juan,Montes,Fuentes,M,19710,1979-10-30,Coahuila
JNHF145230HCXJHAT6,Patricia,Hidalgo,Serrano,F,16062.06,1994-12-03,Yucatán
FFWZ344298HBABKSVC,Valentina,Ramos,Pacheco,M,19299.36,2000-03-10,Guanajuato
VNND950273HPSMUPGO,Manuel,Espinoza,Vidal,M,6721.55,1992-04-28,San Luis Potosí
FTGC280314HCEMHVS2,Ana,Bautista,Fajardo,M,6293.01,1999-07-27,Zacatecas
XYOI993165MREZJK2D,Paula,Ramírez,Dominguez,F,16983.28,1983-10-27,Guanajuato
ASLZ542690HCARXJKF,Emilio,Torres,Medina,M,15472.48,1997-10-06,Zacatecas
LRUO029114MXKECSD4,Francisco,Cuevas,Arias,F,18566.72,1972-04-12,Estado de México
LINS575812HMNOFSQX,Paula,Escobar,Luna,F,10223.34,1990-05-31,Guanajuato
NXUE729727MGYKNX47,Gabriela,Leyva,Zaragoza,F,12697.57,1985-09-29,Michoacán
ZVNR709974HCXRAI7Y,Rodrigo,González,Uribe,M,18931.87,1980-03-10,Veracruz
SWTL773064MTBRNK5R,Gustavo,Medina,Escobar,M,17454.76,1977-08-22,Estado de México
EIVH544772HNJBPKSV,Gustavo,Ruiz,Montes,M,17464.2,1965-04-28,Zacatecas
EPWY065695HJBDDEF6,Raúl,Espinoza,Estévez,M,16669.91,1995-03-08,Baja California Sur
RVOZ306680HRVGEI95,Alejandro,Mata,Cervantes,M,8163.69,1990-11-30,Nuevo León
WELL652719MSLYKQ4P,Adriana,Téllez,Jaramillo,F,8967.42,1994-02-13,Aguascalientes
ZJIT807345MEHPAAW2,Paula,Ruiz,Moreno,M,8651.65,1977-02-03,Veracruz
OBTC545141HNDMOLX3,Alejandro,Munguía,Ortiz,M,13413.35,1974-08-26,Chiapas
VMVM324830MCRMQC50,Pablo,Cárdenas,Vargas,F,15447.36,1985-12-24,Guanajuato
